"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"R-HSA-983712"	"R-HSA-983712"	"Ion channel transport"	"75/3022"	"186/11009"	8.77875382465319e-05	0.00421624093533472	0.00377200448999647	"SCNN1D/CLCN6/MCOLN3/ATP8B2/ATP1A4/ATP1B1/ATP2B4/RYR2/ATP6V1E2/TRPM8/ANO7/ATP2B2/ANO10/SLC9C1/TRPC1/ATP11B/ATP13A5/ATP13A4/ATP10D/TRPC3/ATP10B/SLC17A3/OSTM1/PLN/SGK1/TTYH3/ATP6V0A4/TRPV6/ATP6V1B2/ASPH/C8orf44-SGK3/SGK3/ATP6V0D2/WWP1/TRPM3/WNK2/FXYD4/CAMK2G/TRPM5/ANO3/BEST1/TPCN2/ANO1/ANO2/SCNN1A/BEST3/ANO4/UBC/ATP8A2/ATP11A/CALM1/ATP10A/TRPM1/CLCN7/ATP2C2/TRPV1/ATP2A3/ATP1B2/TRPV2/ASIC2/WNK4/TTYH2/ATP8B1/NEDD4L/ATP9B/FXYD3/ATP4A/ATP1A3/TRPM4/TTYH1/SGK2/ATP9A/TRPM2/CLCN5/TRPC5"	75
"R-HSA-2029482"	"R-HSA-2029482"	"Regulation of actin dynamics for phagocytic cup formation"	"31/3022"	"61/11009"	8.7890095048699e-05	0.00421624093533472	0.00377200448999647	"CDC42/WASF2/VAV3/FCGR1A/CD247/WIPF1/NCKAP1/ARPC2/MYO10/CYFIP2/ACTB/RAC1/WIPF3/ELMO1/LIMK1/ARPC1B/PTK2/ABL1/VAV2/DOCK1/CFL1/PAK1/CD3G/NCKAP1L/HSP90AA1/CYFIP1/MYH2/GRB2/BAIAP2/MYH9/WAS"	31
"R-HSA-389359"	"R-HSA-389359"	"CD28 dependent Vav1 pathway"	"10/3022"	"12/11009"	8.95441749489953e-05	0.00421624093533472	0.00377200448999647	"CDC42/LCK/CD28/CD80/CD86/PAK2/FYN/RAC1/PAK1/GRB2"	10
"R-HSA-9662360"	"R-HSA-9662360"	"Sensory processing of sound by inner hair cells of the cochlea"	"34/3022"	"69/11009"	9.07866952510327e-05	0.00421624093533472	0.00377200448999647	"ESPN/CAPZB/KCNQ4/OTOF/SPTBN1/MYO3B/ATP2B2/TWF2/CACNA1D/PLS1/KCNMB1/RIPOR2/CLIC5/EZR/ACTB/STX1A/PCLO/TPRN/CACNB2/MYO3A/CDH23/KCNMA1/CTBP2/MYO7A/RDX/EPS8/CABP1/FSCN2/EPB41L3/TMC2/EPB41L1/DNAJC5/MYH9/CASK"	34
"R-HSA-913709"	"R-HSA-913709"	"O-linked glycosylation of mucins"	"32/3022"	"64/11009"	0.00010170208635688	0.00432454148926938	0.00386889415592781	"ST3GAL3/ST6GALNAC3/GALNT2/B3GNT7/B3GNT5/ST6GAL1/MUC20/MUC4/GALNTL6/GALNT17/MUC3A/MUC12/MUC17/ST3GAL1/GCNT1/GALNT12/ST6GALNAC4/MUC6/MUC2/MUC5AC/MUC5B/GALNT18/B3GNT6/ST3GAL4/GALNT8/GALNT9/GALNT16/CHST4/ST6GALNAC2/B3GNTL1/B3GNT3/B3GNT8"	32
"R-HSA-8875878"	"R-HSA-8875878"	"MET promotes cell motility"	"23/3022"	"41/11009"	0.000102244367079859	0.00432454148926938	0.00386889415592781	"COL24A1/LAMB3/COL3A1/COL5A2/GAB1/ITGA2/COL11A2/LAMA4/RAC1/TNS3/LAMB1/MET/PTK2/COL27A1/LAMC3/RAPGEF1/COL5A1/ITGA3/GRB2/LAMA1/LAMA3/SRC/LAMA5"	23
"R-HSA-418457"	"R-HSA-418457"	"cGMP effects"	"12/3022"	"16/11009"	0.0001026991807533	0.00432454148926938	0.00386889415592781	"PDE11A/PDE1A/ITPR1/KCNMB2/KCNMB3/PRKG2/KCNMB1/PDE10A/PRKG1/KCNMA1/IRAG1/PDE9A"	12
"R-HSA-194138"	"R-HSA-194138"	"Signaling by VEGF"	"48/3022"	"108/11009"	0.000105352695891679	0.00432454148926938	0.00386889415592781	"PRKCZ/CDC42/WASF2/VAV3/SH2D2A/NCF2/AKT3/NCK2/NCKAP1/NRP2/ITPR1/PAK2/KDR/PIK3R1/RASA1/CYFIP2/FLT4/MAPK14/FYN/ACTB/RAC1/ELMO1/NOS3/PTK2B/PTK2/SHB/MAPKAP1/VAV2/DOCK1/CTNND1/VEGFB/PAK1/ITPR2/NCKAP1L/PXN/FLT1/CALM1/HSP90AA1/CYFIP1/PRKCB/CDH5/JUP/PRKCA/BAIAP2/AKT2/SRC/NCF4/PRR5"	48
"R-HSA-9664407"	"R-HSA-9664407"	"Parasite infection"	"30/3022"	"59/11009"	0.000112290184331884	0.00432454148926938	0.00386889415592781	"CDC42/WASF2/FGR/VAV3/CD247/WIPF1/NCKAP1/ARPC2/MYO10/CYFIP2/FYN/ACTB/RAC1/WIPF3/ELMO1/ARPC1B/LYN/PTK2/ABL1/VAV2/DOCK1/CD3G/NCKAP1L/CYFIP1/MYH2/GRB2/BAIAP2/SRC/MYH9/WAS"	30
"R-HSA-9664417"	"R-HSA-9664417"	"Leishmania phagocytosis"	"30/3022"	"59/11009"	0.000112290184331884	0.00432454148926938	0.00386889415592781	"CDC42/WASF2/FGR/VAV3/CD247/WIPF1/NCKAP1/ARPC2/MYO10/CYFIP2/FYN/ACTB/RAC1/WIPF3/ELMO1/ARPC1B/LYN/PTK2/ABL1/VAV2/DOCK1/CD3G/NCKAP1L/CYFIP1/MYH2/GRB2/BAIAP2/SRC/MYH9/WAS"	30
"R-HSA-9664422"	"R-HSA-9664422"	"FCGR3A-mediated phagocytosis"	"30/3022"	"59/11009"	0.000112290184331884	0.00432454148926938	0.00386889415592781	"CDC42/WASF2/FGR/VAV3/CD247/WIPF1/NCKAP1/ARPC2/MYO10/CYFIP2/FYN/ACTB/RAC1/WIPF3/ELMO1/ARPC1B/LYN/PTK2/ABL1/VAV2/DOCK1/CD3G/NCKAP1L/CYFIP1/MYH2/GRB2/BAIAP2/SRC/MYH9/WAS"	30
"R-HSA-9662361"	"R-HSA-9662361"	"Sensory processing of sound by outer hair cells of the cochlea"	"28/3022"	"54/11009"	0.000121706767123087	0.00457559488779417	0.00409349577642063	"ESPN/KCNQ4/SPTBN1/MYO3B/ATP2B2/TWF2/PLS1/KCNN2/KCNMB1/RIPOR2/CLIC5/EZR/ACTB/GSN/TPRN/MYO3A/CDH23/KCNMA1/OTOG/MYO7A/RDX/EPS8/FSCN2/EPB41L3/TMC2/EPB41L1/MYH9/CASK"	28
"R-HSA-8948216"	"R-HSA-8948216"	"Collagen chain trimerization"	"24/3022"	"44/11009"	0.00013188747934286	0.0048430309274971	0.00433275391133703	"COL8A2/COL24A1/COL3A1/COL5A2/COL4A3/COL6A3/COL8A1/COL25A1/COL23A1/COL11A2/COL21A1/COL9A1/COL12A1/COL28A1/COL22A1/COL27A1/COL5A1/COL13A1/COL4A1/COL4A2/COL9A3/COL20A1/COL18A1/COL4A6"	24
"R-HSA-977068"	"R-HSA-977068"	"Termination of O-glycan biosynthesis"	"16/3022"	"25/11009"	0.000143904077122563	0.0051641940403756	0.00462007826551386	"ST3GAL3/ST6GALNAC3/ST6GAL1/MUC20/MUC4/MUC3A/MUC12/MUC17/ST3GAL1/ST6GALNAC4/MUC6/MUC2/MUC5AC/MUC5B/ST3GAL4/ST6GALNAC2"	16
"R-HSA-9035034"	"R-HSA-9035034"	"RHOF GTPase cycle"	"23/3022"	"42/11009"	0.000167628637634776	0.0058463057050609	0.00523032049344471	"VAMP3/CAPZB/VANGL1/SRGAP2/STEAP3/SLC4A7/RAB7A/BASP1/PIK3R1/FAM169A/DIAPH1/AKAP12/ACTB/BAIAP2L1/ARHGAP39/ARHGAP21/ARHGAP12/ADD3/MCAM/ARHGAP32/RHOF/FARP1/BAIAP2L2"	23
"R-HSA-9662851"	"R-HSA-9662851"	"Anti-inflammatory response favouring Leishmania parasite infection"	"37/3022"	"79/11009"	0.000174019232512896	0.0058463057050609	0.00523032049344471	"GNB1/FGR/GNG12/FCGR1A/CD247/IL10/GNG4/ITPR1/GNAI2/ADCY5/GNB4/ADCY2/MAPK14/FYN/PRKAR1B/IL6/GNAI1/LYN/ADCY8/CD3G/ITPR2/GNG2/CALM1/FURIN/ADCY9/ADCY7/DPEP2/PLCG2/ADORA2B/GNGT2/PRKAR1A/RHBDF2/GNG7/SRC/GNAS/GGT1/MYH9"	37
"R-HSA-9664433"	"R-HSA-9664433"	"Leishmania parasite growth and survival"	"37/3022"	"79/11009"	0.000174019232512896	0.0058463057050609	0.00523032049344471	"GNB1/FGR/GNG12/FCGR1A/CD247/IL10/GNG4/ITPR1/GNAI2/ADCY5/GNB4/ADCY2/MAPK14/FYN/PRKAR1B/IL6/GNAI1/LYN/ADCY8/CD3G/ITPR2/GNG2/CALM1/FURIN/ADCY9/ADCY7/DPEP2/PLCG2/ADORA2B/GNGT2/PRKAR1A/RHBDF2/GNG7/SRC/GNAS/GGT1/MYH9"	37
"R-HSA-8874081"	"R-HSA-8874081"	"MET activates PTK2 signaling"	"18/3022"	"30/11009"	0.000183279684640517	0.0059130406268009	0.00529002401331076	"COL24A1/LAMB3/COL3A1/COL5A2/ITGA2/COL11A2/LAMA4/LAMB1/MET/PTK2/COL27A1/LAMC3/COL5A1/ITGA3/LAMA1/LAMA3/SRC/LAMA5"	18
"R-HSA-9013409"	"R-HSA-9013409"	"RHOJ GTPase cycle"	"28/3022"	"55/11009"	0.000183495244276912	0.0059130406268009	0.00529002401331076	"VAMP3/CDC42/FNBP1L/VANGL1/STEAP3/SLC4A7/ARL13B/RAB7A/PAK2/TRIO/PIK3R1/ARHGAP26/GJA1/DOCK8/FNBP1/ARHGAP21/MPP7/PAK1/ARHGAP32/FMNL3/ARHGEF7/CDC42BPB/WWP2/GIT1/JUP/ARHGAP35/CDC42EP1/WAS"	28
"R-HSA-4420097"	"R-HSA-4420097"	"VEGFA-VEGFR2 Pathway"	"44/3022"	"99/11009"	0.000200914086219322	0.00634486684280619	0.00567635165697537	"PRKCZ/CDC42/WASF2/VAV3/SH2D2A/NCF2/AKT3/NCK2/NCKAP1/ITPR1/PAK2/KDR/PIK3R1/RASA1/CYFIP2/MAPK14/FYN/ACTB/RAC1/ELMO1/NOS3/PTK2B/PTK2/SHB/MAPKAP1/VAV2/DOCK1/CTNND1/PAK1/ITPR2/NCKAP1L/PXN/CALM1/HSP90AA1/CYFIP1/PRKCB/CDH5/JUP/PRKCA/BAIAP2/AKT2/SRC/NCF4/PRR5"	44
"R-HSA-114604"	"R-HSA-114604"	"GPVI-mediated activation cascade"	"20/3022"	"35/11009"	0.000205527258255963	0.00636328511345424	0.00569282932052637	"PRKCZ/PDPN/CDC42/LCK/PIK3R3/VAV3/FCER1G/PIK3R1/LCP2/MPIG6B/FYN/RAC1/PIK3CG/LYN/VAV2/PTPN6/LAT/PLCG2/PIK3R6/PIK3R5"	20
"R-HSA-9013420"	"R-HSA-9013420"	"RHOU GTPase cycle"	"22/3022"	"40/11009"	0.000213021268782949	0.00646847275785147	0.00578693406288902	"EPHA2/CDC42/VANGL1/ARHGAP30/SRGAP2/ITSN2/SPTBN1/NCK2/ARHGAP31/PAK2/PIK3R1/DST/MYO6/PTK2B/DLG5/PAK1/ARHGEF7/WWP2/GIT1/CLTC/GRB2/SRC"	22
"R-HSA-6794362"	"R-HSA-6794362"	"Protein-protein interactions at synapses"	"39/3022"	"86/11009"	0.000273027332267011	0.00813415391791718	0.00727711380143652	"EPB41/PTPRF/SYT2/PPFIA4/LRRTM4/LRRTM1/EPB41L5/SLITRK3/IL1RAP/PDLIM5/FLOT1/EPB41L2/GRM1/STX1A/PTPRD/SYT9/PPFIBP2/SYT7/RTN3/NRXN2/SYT12/PPFIA1/SHANK2/DLG2/GRM5/GRIN2B/SYT1/SLITRK1/SLITRK5/SIPA1L1/NRXN3/GRIN2C/EPB41L3/PTPRS/LRFN3/LRFN1/EPB41L1/DLGAP4/CASK"	39
"R-HSA-416476"	"R-HSA-416476"	"G alpha (q) signalling events"	"83/3022"	"217/11009"	0.000312540070640745	0.00913890317669882	0.00817599950876959	"GNB1/RPS6KA1/EDN2/PIK3R3/GNG12/RGS5/XCL2/XCL1/RGS1/GNG4/CHRM3/PRKCE/TACR1/GPR39/DGKD/ITPR1/HRH1/ABHD6/CASR/KALRN/MGLL/P2RY1/GHSR/GNB4/DGKG/UTS2B/CCKAR/TACR3/TRPC3/TRIO/PIK3R1/F2RL2/F2R/HBEGF/EDN1/HCRTR2/NMBR/GRM1/RPS6KA2/DAGLB/DGKB/EGFR/ADRA1A/ANXA1/GNA14/GNAQ/RGS3/QRFP/PRKCQ/NPFFR1/GRK5/DGKZ/DAGLA/CHRM1/RASGRP2/GRK2/GRM5/LPAR5/ITPR2/DGKA/AVPR1A/LPAR6/LTB4R/GNG2/PRKCH/GPR65/GPR68/GPR132/CHRM5/PLCB2/MAPK7/CCL23/GNGT2/PRKCA/GRB2/GNG7/GNA15/F2RL3/FFAR3/FFAR2/AVP/NTSR1/APP"	83
"R-HSA-204998"	"R-HSA-204998"	"Cell death signalling via NRAGE, NRIF and NADE"	"35/3022"	"76/11009"	0.000385589816877112	0.0110699331063447	0.00990357003347529	"ARHGEF16/PLEKHG5/ARHGEF10L/VAV3/ARHGEF2/PSEN2/OBSCN/BCL2L11/ARHGEF4/NGEF/ARHGEF3/KALRN/ARHGEF26/TRIO/RASGRF2/ARHGEF37/FGD2/TIAM2/RAC1/ARHGEF10/FGD3/VAV2/NET1/TRAF6/ARHGEF17/ARHGEF12/FGD4/UBC/ARHGEF7/MCF2L/AKAP13/ABR/ARHGEF15/ARHGEF1/ITSN1"	35
"R-HSA-202427"	"R-HSA-202427"	"Phosphorylation of CD3 and TCR zeta chains"	"14/3022"	"22/11009"	0.000414165109163093	0.0114731001292723	0.0102642581070521	"LCK/PTPN22/CD247/PTPRC/HLA-DRA/HLA-DRB1/HLA-DQA1/HLA-DQA2/HLA-DPA1/HLA-DPB1/PAG1/PTPRJ/CD3G/CD4"	14
"R-HSA-392154"	"R-HSA-392154"	"Nitric oxide stimulates guanylate cyclase"	"14/3022"	"22/11009"	0.000414165109163093	0.0114731001292723	0.0102642581070521	"PDE11A/PDE1A/ITPR1/KCNMB2/KCNMB3/PRKG2/KCNMB1/PDE10A/NOS3/PRKG1/KCNMA1/IRAG1/NOS2/PDE9A"	14
"R-HSA-418346"	"R-HSA-418346"	"Platelet homeostasis"	"39/3022"	"88/11009"	0.000484483026551171	0.0131896327400741	0.0117999314270721	"GNB1/FGR/LRP8/GNG12/ATP2B4/GNG4/SLC8A1/PDE11A/PDE1A/ITPR1/ATP2B2/KCNMB2/KCNMB3/GNB4/PRKG2/TRPC3/KCNMB1/MAPK14/PDE10A/NOS3/PRKG1/KCNMA1/IRAG1/PPP2R1B/PTPN6/ITPR2/P2RX4/GNG2/SLC8A3/CALM1/PPP2R5C/P2RX1/ATP2A3/NOS2/GNGT2/GNG7/SLC8A2/GNAS/PDE9A"	39
"R-HSA-114508"	"R-HSA-114508"	"Effects of PIP2 hydrolysis"	"16/3022"	"27/11009"	0.000510881589586538	0.0135810852716084	0.0121501392850228	"PRKCE/DGKD/ITPR1/ABHD6/MGLL/DGKG/TRPC3/DAGLB/DGKB/PRKCQ/DGKZ/DAGLA/RASGRP2/ITPR2/DGKA/PRKCH"	16
"R-HSA-112315"	"R-HSA-112315"	"Transmission across Chemical Synapses"	"99/3022"	"270/11009"	0.000516064038186512	0.0135810852716084	0.0121501392850228	"GNB1/RPS6KA1/GNG12/KCNJ9/CACNA1E/PPFIA4/GNG4/ACTN2/CACNB4/GAD1/CHRNA1/TUBA4A/SLC6A1/SYN2/GRIP2/GNAI2/CACNA2D3/ADCY5/GNB4/HTR3E/GRIA2/ADCY2/SLC1A3/RASGRF2/GABRB2/GABRA6/GABBR1/RIMS1/MYO6/GABRR1/GABRR2/GRIK2/SLC22A2/RPS6KA2/PRKAR1B/RAC1/STX1A/GNAI1/CACNA2D1/PRKAG2/NEFL/CHRNA2/NRG1/CHRNA6/NCALD/ADCY8/SLC1A1/GABBR2/CACNA1B/TUBB8/CACNB2/CHAT/CAMK2G/AP2A2/PPFIA1/DLG2/HTR3A/GRIK4/KCNJ5/GRIN2B/SLC38A1/TUBA1C/GRIP1/SYT1/PRKAB1/CAMKK2/NBEA/ARHGEF7/GNG2/CALM1/GABRB3/GABRA5/PLCB2/ADCY9/ABAT/PRKCB/ADCY7/CAMKK1/CHRNE/KCNJ12/GIT1/CACNB1/GNGT2/TSPOAP1/PRKCA/PRKAR1A/KCNJ16/KCNJ2/GRIN2C/GNG7/EPB41L1/SRC/SLC32A1/CHRNA4/DNAJC5/GRIK1/COMT/SYN3/CASK"	99
"R-HSA-3906995"	"R-HSA-3906995"	"Diseases associated with O-glycosylation of proteins"	"32/3022"	"69/11009"	0.000579600871720743	0.0150031110892959	0.0134223359766909	"DAG1/ADAMTS9/SEMA5B/MUC20/MUC4/SPON2/ADAMTS16/SEMA5A/ADAMTS6/ADAMTS2/THBS2/LFNG/THSD7A/MUC3A/MUC12/MUC17/SBSPON/ADAMTSL1/GALNT12/ADAMTS13/ADAMTSL2/NOTCH1/MUC6/MUC2/MUC5AC/MUC5B/SPON1/ADAMTS20/THBS1/ADAMTS17/ADAMTS5/CFP"	32
"R-HSA-2672351"	"R-HSA-2672351"	"Stimuli-sensing channels"	"46/3022"	"109/11009"	0.000605345298463478	0.0154167778431263	0.0137924174964005	"SCNN1D/CLCN6/MCOLN3/RYR2/TRPM8/ANO7/ANO10/SLC9C1/TRPC1/TRPC3/SLC17A3/OSTM1/SGK1/TTYH3/TRPV6/ASPH/C8orf44-SGK3/SGK3/WWP1/TRPM3/WNK2/TRPM5/ANO3/BEST1/TPCN2/ANO1/ANO2/SCNN1A/BEST3/ANO4/UBC/CALM1/TRPM1/CLCN7/TRPV1/TRPV2/ASIC2/WNK4/TTYH2/NEDD4L/TRPM4/TTYH1/SGK2/TRPM2/CLCN5/TRPC5"	46
"R-HSA-3000157"	"R-HSA-3000157"	"Laminin interactions"	"17/3022"	"30/11009"	0.00070234338124678	0.0176031777617249	0.0157484514224424	"LAMB3/NID1/ITGA6/COL4A3/ITGA2/LAMA4/LAMB1/LAMC3/COL4A1/COL4A2/ITGA3/ITGB4/LAMA1/LAMA3/LAMA5/COL18A1/COL4A6"	17
"R-HSA-418885"	"R-HSA-418885"	"DCC mediated attractive signaling"	"10/3022"	"14/11009"	0.000769602958308325	0.0189875479870132	0.0169869600337134	"CDC42/ABLIM2/TRIO/FYN/RAC1/PTK2/ABLIM1/DOCK1/NTN1/SRC"	10
"R-HSA-163685"	"R-HSA-163685"	"Integration of energy metabolism"	"45/3022"	"108/11009"	0.000954013567373665	0.0231751911212772	0.0207333798771734	"GNB1/SLC2A1/GNG12/PKLR/CACNA1E/GNG4/CHRM3/KCNS3/RAPGEF4/ITPR1/GNAI2/TKT/CACNA1D/ADCY5/GNB4/ADCY2/PRKAR1B/STX1A/GNAI1/CD36/PRKAG2/ADCY8/GNA14/GNAQ/CACNB2/ADRA2A/TALDO1/ABCC8/PPP2R1B/CACNA1C/ITPR2/KCNC2/ACACB/GNG2/PLCB2/ADCY9/ADCY7/ACACA/ACLY/GNGT2/PRKCA/PRKAR1A/GNG7/GNA15/GNAS"	45
"R-HSA-1474244"	"R-HSA-1474244"	"Extracellular matrix organization"	"107/3022"	"300/11009"	0.000980522805227733	0.023203024242783	0.0207582804131961	"COL8A2/COL24A1/BCAN/TNR/LAMB3/TGFB2/CAPN2/NID1/PXDN/CAPN13/CAPN14/LTBP1/EFEMP1/ITGB6/ITGA6/ITGA4/COL3A1/COL5A2/COL4A3/COL6A3/FBLN2/DAG1/ADAMTS9/COL8A1/ITGB5/P3H2/KDR/COL25A1/ADAMTS16/ITGA2/HAPLN1/CAST/P4HA2/SPARC/ADAM19/COL23A1/ADAMTS2/DDR1/TNXB/COL11A2/COL21A1/DST/COL9A1/COL12A1/LAMA4/PDGFA/COL28A1/ELN/SERPINE1/LAMB1/LOXL2/SDC2/COL22A1/PLEC/COL27A1/TNC/LAMC3/COL5A1/COL13A1/TLL2/SH3PXD2A/HTRA1/ADAM12/LTBP3/CAPN5/MMP1/MMP13/VWF/ITGB7/ITGA5/DCN/COL4A1/COL4A2/THBS1/CAPN3/FURIN/CAPN15/ITGAL/ITGAM/ITGAE/ITGA3/ICAM2/PRKCA/ITGB4/TIMP2/LAMA1/LAMA3/TTR/PTPRS/FBN3/ICAM3/CAPN12/TGFB1/CEACAM6/SDC4/BMP7/LAMA5/COL9A3/COL20A1/APP/ADAMTS5/ITGB2/COL18A1/PDGFB/DMD/CASK/COL4A6"	107
"R-HSA-1500931"	"R-HSA-1500931"	"Cell-Cell communication"	"60/3022"	"153/11009"	0.000984548843740633	0.023203024242783	0.0207582804131961	"FBLIM1/AGO4/ZC3H12A/CADM3/NECTIN4/LAMB3/ACTN2/SPTBN1/NCK2/LIMS2/ZEB2/ITGA6/NECTIN3/CLDN16/PRDM8/CDH9/FYB1/PIK3R1/ADAM19/DST/FYN/SDK1/ACTB/CLDN4/MAGI2/CLDN15/FLNC/CLDN23/PTK2B/CDH17/AGO2/PTK2/PLEC/PARD3/SFTPA1/PARVA/CTNND1/CADM1/NECTIN1/KIRREL3/PTPN6/PXN/ANG/CDH8/CDH5/CDH3/CDH13/KRT14/JUP/SDK2/GRB2/ITGB4/LAMA3/PARD6G/SIRPG/SIRPA/SRC/TNRC6B/CASK/CLDN2"	60
"R-HSA-193704"	"R-HSA-193704"	"p75 NTR receptor-mediated signalling"	"41/3022"	"97/11009"	0.00112653310883605	0.0261587614537076	0.0234025918275228	"ARHGEF16/PLEKHG5/ARHGEF10L/HDAC1/VAV3/ARHGEF2/PSEN2/OBSCN/RTN4/BCL2L11/ARHGEF4/NGEF/ARHGEF3/KALRN/ARHGEF26/NFKB1/TRIO/RASGRF2/ARHGEF37/FGD2/HDAC2/TIAM2/RAC1/ARHGEF10/RIPK2/FGD3/VAV2/NET1/TRAF6/ARHGEF17/ARHGEF12/FGD4/UBC/ARHGEF7/MCF2L/AKAP13/ABR/ARHGEF15/MAG/ARHGEF1/ITSN1"	41
"R-HSA-202430"	"R-HSA-202430"	"Translocation of ZAP-70 to Immunological synapse"	"12/3022"	"19/11009"	0.00119954701957355	0.026677249914178	0.0238664507081943	"LCK/PTPN22/CD247/ZAP70/HLA-DRA/HLA-DRB1/HLA-DQA1/HLA-DQA2/HLA-DPA1/HLA-DPB1/CD3G/CD4"	12
"R-HSA-3928664"	"R-HSA-3928664"	"Ephrin signaling"	"12/3022"	"19/11009"	0.00119954701957355	0.026677249914178	0.0238664507081943	"NCK2/EPHB1/EPHB3/PAK2/FYN/RAC1/PAK1/EFNB2/ARHGEF7/GIT1/MYL12A/SRC"	12
"R-HSA-416700"	"R-HSA-416700"	"Other semaphorin interactions"	"12/3022"	"19/11009"	0.00119954701957355	0.026677249914178	0.0238664507081943	"SEMA4A/PTPRC/PLXNA2/PLXND1/SEMA5A/SEMA6A/TREM2/PLXNA4/CD72/SEMA4D/PLXNC1/SEMA7A"	12
"R-HSA-186797"	"R-HSA-186797"	"Signaling by PDGF"	"27/3022"	"58/11009"	0.00141558507879401	0.0310445672141074	0.0277736136804321	"NCK2/COL3A1/COL5A2/COL4A3/COL6A3/PIK3R1/THBS4/RASA1/PDGFRB/COL9A1/THBS2/PDGFA/PLAT/RAPGEF1/COL5A1/PDGFD/COL4A1/COL4A2/THBS1/FURIN/GRB7/STAT5A/STAT3/GRB2/SRC/COL9A3/PDGFB"	27
"R-HSA-2219530"	"R-HSA-2219530"	"Constitutive Signaling by Aberrant PI3K in Cancer"	"34/3022"	"78/11009"	0.00154028405133114	0.0325607538372862	0.0291300500980888	"PIK3CD/LCK/PIK3R3/CD28/ICOS/CD80/CD86/KLB/EPGN/FGF5/GAB1/FGF10/PIK3R1/HBEGF/FGF1/PDGFRB/FYN/ESR1/PDGFA/RAC1/EGFR/MET/FGF17/NRG1/FGFR2/FGF19/FGF23/KITLG/FLT3/ESR2/CD19/GRB2/SRC/PDGFB"	34
"R-HSA-422356"	"R-HSA-422356"	"Regulation of insulin secretion"	"34/3022"	"78/11009"	0.00154028405133114	0.0325607538372862	0.0291300500980888	"GNB1/SLC2A1/GNG12/CACNA1E/GNG4/CHRM3/KCNS3/RAPGEF4/ITPR1/GNAI2/CACNA1D/ADCY5/GNB4/PRKAR1B/STX1A/GNAI1/CD36/ADCY8/GNA14/GNAQ/CACNB2/ADRA2A/ABCC8/CACNA1C/ITPR2/KCNC2/GNG2/PLCB2/GNGT2/PRKCA/PRKAR1A/GNG7/GNA15/GNAS"	34
"R-HSA-3928662"	"R-HSA-3928662"	"EPHB-mediated forward signaling"	"21/3022"	"42/11009"	0.00154658425446261	0.0325607538372862	0.0291300500980888	"CDC42/ARPC2/KALRN/EPHB1/EPHB3/ARHGEF28/RASA1/FYN/ACTB/RAC1/LIMK1/ARPC1B/LYN/SDC2/PTK2/CFL1/PAK1/GRIN2B/EFNB2/SRC/ITSN1"	21
"R-HSA-5083635"	"R-HSA-5083635"	"Defective B3GALTL causes PpS"	"19/3022"	"37/11009"	0.00171646869205248	0.0356618955888272	0.031904445771945	"ADAMTS9/SEMA5B/SPON2/ADAMTS16/SEMA5A/ADAMTS6/ADAMTS2/THBS2/THSD7A/SBSPON/ADAMTSL1/ADAMTS13/ADAMTSL2/SPON1/ADAMTS20/THBS1/ADAMTS17/ADAMTS5/CFP"	19
"R-HSA-5576891"	"R-HSA-5576891"	"Cardiac conduction"	"52/3022"	"132/11009"	0.00184196518512448	0.0370048582977942	0.0331059096934367	"HIPK1/ATP1A4/ATP1B1/ATP2B4/KCNK2/RYR2/KCNK3/SLC8A1/KCNIP3/SCN2A/SCN1A/SCN7A/KCNE4/ITPR1/ATP2B2/SCN5A/TRPC1/WWTR1/FGF12/KCNIP4/KCNIP1/KCNK5/KCNK16/PLN/HIPK2/KCNH2/GATA4/ASPH/KCNK9/CACNB2/FXYD4/CAMK2G/KCNIP2/KCNQ1/KCNK7/SCN4B/CACNA1C/ITPR2/SCN8A/FGF14/SLC8A3/KCNK10/CALM1/ATP2A3/ATP1B2/KCNJ12/CACNB1/KCNJ2/SCN1B/FXYD3/ATP1A3/SLC8A2"	52
"R-HSA-983695"	"R-HSA-983695"	"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers"	"17/3022"	"32/11009"	0.0018472278009654	0.0370048582977942	0.0331059096934367	"PIK3CD/ITPR1/TRPC1/DAPP1/PIK3R1/FYN/BLK/LYN/PTPN6/ITPR2/CALM1/CD19/PLCG2/CD79B/GRB2/CD22/SH3KBP1"	17
"R-HSA-425393"	"R-HSA-425393"	"Transport of inorganic cations/anions and amino acids/oligopeptides"	"44/3022"	"108/11009"	0.00185141469634309	0.0370048582977942	0.0331059096934367	"SLC9A1/SLC8A1/SLC3A1/SLC9A2/SLC20A1/SLC4A10/SLC6A6/SLC4A7/SLC25A26/SLC15A2/SLC26A1/SLC4A4/SLC7A11/SLC9A3/SLC12A7/SLC6A19/SLC6A18/SLC1A3/SLC34A1/SLC17A1/SLC1A1/SLC34A3/SLC25A22/SLC17A6/SLC15A3/SLC38A1/SLC4A8/SLC15A4/SLC7A1/SLC7A7/SLC8A3/CALM1/SLC24A4/SLC12A6/SLC12A3/SLC12A4/SLC7A5/SLC43A2/SLC25A10/SLC8A2/SLC24A3/SLC32A1/SLC12A5/SLC9A7"	44
